Season,Team,Rk,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NetRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attend.,Attend./G,ELO
2012,Milwaukee Bucks,20.0,26.2,31.0,35.0,34.0,32.0,0.27,-0.5,-0.23,105.5,105.2,0.2999999999999972,93.7,0.25,0.22399999999999998,0.521,0.48100000000000004,12.9,27.7,0.19399999999999998,0.489,14.6,70.9,0.217,Bradley Center,485717.0,14719.0,1499.8893
2012,Minnesota Timberwolves,21.0,24.4,26.0,40.0,28.0,38.0,-2.2,0.37,-1.83,104.3,106.6,-2.299999999999997,93.3,0.306,0.262,0.524,0.47700000000000004,14.0,27.5,0.23600000000000002,0.491,12.2,73.0,0.187,Target Center,577197.0,17491.0,1380.6975
2012,New Jersey Nets,28.0,26.1,22.0,44.0,19.0,47.0,-5.98,-0.39,-6.37,102.9,109.6,-6.699999999999987,90.1,0.26899999999999996,0.278,0.516,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209,Prudential Center,460719.0,13961.0,1326.9081
2012,New Orleans Hornets,23.0,25.5,21.0,45.0,24.0,42.0,-3.76,0.65,-3.11,100.9,105.1,-4.199999999999989,88.3,0.27399999999999997,0.152,0.517,0.47600000000000003,15.2,27.5,0.207,0.485,13.5,73.1,0.218,New Orleans Arena,498618.0,15110.0,1435.73
2012,New York Knicks,11.0,26.3,36.0,30.0,41.0,25.0,3.2,-0.81,2.39,104.4,101.0,3.4000000000000057,93.2,0.306,0.28800000000000003,0.5329999999999999,0.4920000000000001,14.9,26.6,0.22699999999999998,0.485,15.9,73.7,0.22399999999999998,Madison Square Garden (IV),652179.0,19763.0,1571.5669
2012,Oklahoma City Thunder,3.0,25.1,47.0,19.0,46.0,20.0,6.12,0.32,6.44,109.8,103.2,6.599999999999994,93.0,0.33399999999999996,0.252,0.5670000000000001,0.516,15.3,27.8,0.26899999999999996,0.465,13.0,72.1,0.207,Chesapeake Energy Arena,600699.0,18203.0,1669.5155
2012,Orlando Magic,17.0,27.5,37.0,29.0,35.0,31.0,0.79,-0.33,0.46,105.0,104.1,0.9000000000000057,89.0,0.292,0.34600000000000003,0.5329999999999999,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,Amway Center,623587.0,18894.0,1494.8663
2012,Philadelphia 76ers,5.0,24.9,35.0,31.0,43.0,23.0,4.24,-0.65,3.59,103.9,99.2,4.700000000000003,89.7,0.217,0.175,0.511,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,Wells Fargo Center,577597.0,17947.0,1509.4736
2012,Phoenix Suns,18.0,28.9,33.0,33.0,32.0,34.0,-0.24,0.53,0.29,106.2,106.5,-0.2999999999999972,92.6,0.257,0.23800000000000002,0.536,0.499,13.3,25.8,0.19399999999999998,0.491,13.1,71.7,0.2,US Airways Center,514718.0,15598.0,1538.5748
2012,Portland Trail Blazers,19.0,27.5,28.0,38.0,32.0,34.0,-0.62,0.41,-0.22,105.7,106.4,-0.7000000000000028,91.2,0.263,0.255,0.531,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.19899999999999998,Rose Garden Arena,676384.0,20496.0,1432.5486
2012,Sacramento Kings,25.0,24.3,22.0,44.0,21.0,45.0,-5.68,0.73,-4.95,103.8,109.8,-6.0,94.7,0.268,0.228,0.51,0.47200000000000003,13.0,29.1,0.19699999999999998,0.515,13.9,70.5,0.19899999999999998,Power Balance Pavilion,478764.0,14508.0,1387.9755
2012,San Antonio Spurs,2.0,27.5,50.0,16.0,48.0,18.0,7.17,0.11,7.28,110.9,103.2,7.700000000000002,92.9,0.261,0.257,0.562,0.528,12.8,25.1,0.195,0.489,12.9,76.0,0.168,AT&T Center,607095.0,18429.0,1716.3645
2012,Toronto Raptors,24.0,25.7,23.0,43.0,25.0,41.0,-3.3,-0.36,-3.67,100.8,104.5,-3.700000000000003,89.3,0.27399999999999997,0.209,0.518,0.475,14.8,25.9,0.21100000000000002,0.475,12.8,75.4,0.26,Air Canada Centre,555584.0,16836.0,1414.7899
2012,Utah Jazz,15.0,25.6,36.0,30.0,34.0,32.0,0.62,0.3,0.92,106.8,106.1,0.7000000000000028,91.4,0.302,0.153,0.525,0.48100000000000004,13.0,30.2,0.22699999999999998,0.493,13.8,73.8,0.245,EnergySolutions Arena,637124.0,19341.0,1566.7161
2012,Washington Wizards,26.0,24.2,20.0,46.0,22.0,44.0,-4.8,-0.34,-5.14,101.0,106.2,-5.200000000000003,92.5,0.253,0.196,0.508,0.47200000000000003,14.2,27.3,0.184,0.4920000000000001,14.2,70.9,0.22899999999999998,Verizon Center,552038.0,16728.0,1432.7784
2013,Atlanta Hawks,15.0,27.1,44.0,38.0,42.0,40.0,0.4,-0.48,-0.08,104.8,104.4,0.3999999999999915,92.6,0.244,0.28600000000000003,0.546,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.18100000000000002,Philips Arena,620146.0,15338.0,1481.6061
2013,Boston Celtics,17.0,29.1,41.0,40.0,40.0,41.0,-0.22,-0.4,-0.62,103.1,103.3,-0.20000000000000284,91.7,0.263,0.215,0.542,0.503,14.1,20.1,0.204,0.48200000000000004,14.2,73.3,0.21600000000000005,TD Garden,744960.0,18624.0,1476.7135
2013,Brooklyn Nets,12.0,28.6,49.0,33.0,46.0,36.0,1.78,-0.53,1.25,108.2,106.2,2.0,88.8,0.299,0.26899999999999996,0.536,0.498,14.0,30.9,0.21899999999999997,0.503,13.1,73.7,0.174,Barclays Center,704702.0,17236.0,1579.9078
2013,Charlotte Bobcats,30.0,24.4,21.0,61.0,17.0,65.0,-9.23,-0.06,-9.29,101.5,111.5,-10.0,91.5,0.31,0.21,0.507,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.19699999999999998,Time Warner Cable Arena,628293.0,15324.0,1301.5607
2013,Chicago Bulls,14.0,28.0,45.0,37.0,42.0,40.0,0.32,-0.33,-0.02,103.5,103.2,0.2999999999999972,89.3,0.259,0.18899999999999997,0.512,0.47,13.6,29.4,0.201,0.47700000000000004,13.2,73.6,0.20600000000000002,United Center,896944.0,21888.0,1512.2854
2013,Cleveland Cavaliers,27.0,24.1,24.0,58.0,28.0,54.0,-4.68,-0.19,-4.87,104.3,109.4,-5.1000000000000085,92.3,0.265,0.22899999999999998,0.514,0.473,13.0,28.1,0.2,0.523,14.4,72.6,0.225,Quicken Loans Arena,663882.0,16192.0,1324.0431
2013,Dallas Mavericks,16.0,29.5,41.0,41.0,39.0,43.0,-0.6,0.36,-0.24,105.9,106.5,-0.5999999999999943,94.1,0.242,0.23600000000000002,0.544,0.506,13.0,21.8,0.192,0.4920000000000001,13.3,73.1,0.22699999999999998,American Airlines Center,821490.0,20036.0,1527.4696
2013,Denver Nuggets,5.0,26.1,57.0,25.0,55.0,27.0,5.09,0.28,5.37,110.4,105.1,5.300000000000012,95.1,0.308,0.217,0.5489999999999999,0.515,13.6,31.4,0.21600000000000005,0.493,14.3,71.8,0.193,Pepsi Center,730616.0,17911.0,1693.4648
2013,Detroit Pistons,26.0,25.3,29.0,53.0,29.0,53.0,-3.99,-0.34,-4.33,103.8,108.1,-4.299999999999997,90.8,0.282,0.217,0.521,0.48700000000000004,14.3,28.3,0.19699999999999998,0.505,13.1,73.0,0.209,The Palace of Auburn Hills,606094.0,14685.0,1372.494
2013,Golden State Warriors,11.0,25.3,47.0,35.0,44.0,38.0,0.89,0.42,1.32,106.4,105.5,0.9000000000000057,94.5,0.255,0.239,0.545,0.506,14.0,25.4,0.201,0.486,12.4,75.5,0.21100000000000002,Oracle Arena,794320.0,19402.0,1551.3594
2013,Houston Rockets,8.0,24.4,45.0,37.0,50.0,32.0,3.48,0.22,3.69,109.7,106.1,3.6000000000000085,96.1,0.308,0.349,0.564,0.525,14.9,26.4,0.23199999999999998,0.502,13.5,75.2,0.196,Toyota Center,683564.0,16776.0,1572.3715
2013,Indiana Pacers,9.0,25.7,49.0,32.0,52.0,29.0,4.02,-0.69,3.34,104.3,99.8,4.5,90.2,0.293,0.245,0.521,0.479,14.3,30.3,0.21899999999999997,0.45299999999999996,12.9,74.6,0.19699999999999998,Bankers Life Fieldhouse,626069.0,15791.0,1570.3324
2013,League Average,,26.7,,,41.0,41.0,0.0,0.0,0.0,105.9,105.9,0.0,92.0,0.27,0.243,0.535,0.496,13.7,26.5,0.204,0.496,13.7,73.5,0.204,,710653.0,17451.0,1504.18044
2013,Los Angeles Clippers,4.0,28.8,56.0,26.0,59.0,23.0,6.45,-0.02,6.43,110.6,103.6,7.0,91.1,0.28600000000000003,0.265,0.557,0.526,13.9,28.8,0.203,0.4920000000000001,15.4,73.5,0.22899999999999998,STAPLES Center,788293.0,19235.0,1639.8809
2013,Los Angeles Lakers,10.0,30.7,45.0,37.0,44.0,38.0,1.16,0.32,1.48,107.8,106.6,1.2000000000000028,94.4,0.345,0.303,0.5479999999999999,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877.0,18997.0,1567.963
2013,Memphis Grizzlies,6.0,27.0,56.0,26.0,54.0,28.0,4.15,0.18,4.32,104.9,100.3,4.6000000000000085,88.4,0.261,0.166,0.514,0.47200000000000003,13.3,31.0,0.20199999999999999,0.475,15.2,74.3,0.209,FedEx Forum,681613.0,16843.0,1645.1914
2013,Miami Heat,2.0,30.3,66.0,16.0,62.0,20.0,7.87,-0.84,7.03,112.3,103.7,8.599999999999994,90.7,0.297,0.285,0.588,0.552,13.7,22.2,0.22399999999999998,0.48700000000000004,14.8,73.0,0.2,AmericanAirlines Arena,819290.0,19964.0,1757.0072
2013,Milwaukee Bucks,18.0,26.4,38.0,44.0,37.0,45.0,-1.5,-0.33,-1.83,103.6,105.2,-1.6000000000000083,94.7,0.23600000000000002,0.23199999999999998,0.51,0.47600000000000003,12.7,27.9,0.174,0.4920000000000001,14.4,71.3,0.201,BMO Harris Bradley Center,616469.0,15194.0,1437.8136
2013,Minnesota Timberwolves,19.0,26.4,31.0,51.0,34.0,48.0,-2.37,0.54,-1.83,102.9,105.4,-2.5,92.8,0.305,0.22,0.516,0.473,13.8,27.4,0.226,0.511,15.0,74.0,0.187,Target Center,669956.0,16340.0,1460.3182
2013,New Orleans Hornets,23.0,24.0,27.0,55.0,30.0,52.0,-3.87,0.75,-3.12,105.7,110.1,-4.399999999999992,88.5,0.248,0.22399999999999998,0.528,0.489,14.0,29.2,0.193,0.52,13.1,74.4,0.20800000000000002,New Orleans Arena,565930.0,13803.0,1401.8344
2013,New York Knicks,7.0,30.2,54.0,28.0,53.0,29.0,4.23,-0.5,3.73,111.1,106.3,4.799999999999997,89.8,0.258,0.354,0.55,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.21600000000000005,Madison Square Garden (IV),780353.0,19033.0,1623.8470000000002
2013,Oklahoma City Thunder,1.0,26.0,60.0,22.0,64.0,18.0,9.21,-0.06,9.15,112.4,102.6,9.800000000000011,93.3,0.33799999999999997,0.244,0.58,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.19699999999999998,Chesapeake Energy Arena,746323.0,18203.0,1714.9153
2013,Orlando Magic,29.0,24.6,20.0,62.0,22.0,60.0,-6.99,-0.14,-7.12,101.6,109.1,-7.5,92.2,0.19699999999999998,0.223,0.514,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,Amway Center,722716.0,17627.0,1249.3088
2013,Philadelphia 76ers,24.0,25.2,34.0,48.0,31.0,51.0,-3.34,-0.17,-3.51,102.0,105.7,-3.700000000000003,91.0,0.2,0.209,0.509,0.48100000000000004,12.5,24.9,0.146,0.495,13.7,73.4,0.2,Wells Fargo Center,685412.0,16717.0,1444.5873
2013,Phoenix Suns,28.0,26.9,25.0,57.0,23.0,59.0,-6.46,0.71,-5.75,101.2,108.1,-6.8999999999999915,93.4,0.23399999999999999,0.21,0.512,0.47700000000000004,14.3,27.0,0.174,0.512,14.2,71.9,0.20800000000000002,US Airways Center,632913.0,15437.0,1352.4189
2013,Portland Trail Blazers,21.0,24.4,33.0,49.0,32.0,50.0,-3.17,0.65,-2.53,105.8,109.2,-3.4000000000000057,91.4,0.25,0.284,0.536,0.498,13.9,25.3,0.19399999999999998,0.512,12.5,73.3,0.18899999999999997,Rose Garden Arena,813012.0,19830.0,1404.7909
2013,Sacramento Kings,25.0,25.6,28.0,54.0,28.0,54.0,-4.88,0.62,-4.26,106.2,111.4,-5.200000000000003,93.6,0.271,0.243,0.532,0.491,13.4,26.6,0.20800000000000002,0.517,13.6,71.0,0.22699999999999998,Sleep Train Arena,563743.0,13750.0,1409.9716
2013,San Antonio Spurs,3.0,28.6,58.0,24.0,58.0,24.0,6.4,0.27,6.67,108.3,101.6,6.700000000000002,94.2,0.258,0.264,0.568,0.531,14.0,20.5,0.204,0.48,13.7,74.9,0.179,AT&T Center,755700.0,18461.0,1600.6178
2013,Toronto Raptors,20.0,25.4,34.0,48.0,37.0,45.0,-1.48,-0.48,-1.96,105.9,107.5,-1.5999999999999943,90.4,0.27399999999999997,0.249,0.532,0.488,13.0,25.5,0.21600000000000005,0.5,13.6,73.4,0.247,Air Canada Centre,743936.0,18145.0,1476.9779999999994
2013,Utah Jazz,13.0,26.3,43.0,39.0,41.0,41.0,-0.09,0.38,0.3,106.7,106.8,-0.09999999999999433,90.9,0.281,0.20600000000000002,0.5329999999999999,0.4920000000000001,13.8,28.8,0.214,0.501,14.0,73.2,0.226,EnergySolutions Arena,763915.0,18632.0,1526.6552
2013,Washington Wizards,22.0,25.4,29.0,53.0,33.0,49.0,-2.54,-0.25,-2.78,100.2,103.0,-2.799999999999997,92.2,0.261,0.223,0.512,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.20600000000000002,Verizon Center,670070.0,16343.0,1447.7054
2014,Atlanta Hawks,16.0,27.5,38.0,44.0,40.0,42.0,-0.48,-0.4,-0.88,105.9,106.4,-0.5,94.6,0.266,0.316,0.5539999999999999,0.515,14.3,21.0,0.20800000000000002,0.51,14.0,74.4,0.196,Philips Arena,587927.0,14545.0,1478.1063
2014,Boston Celtics,25.0,25.4,25.0,57.0,28.0,54.0,-4.46,-0.51,-4.97,102.9,107.7,-4.799999999999997,93.3,0.248,0.251,0.517,0.47700000000000004,14.2,27.4,0.193,0.505,13.4,74.2,0.22699999999999998,TD Garden,742400.0,18107.0,1336.3951
2014,Brooklyn Nets,20.0,30.0,44.0,38.0,38.0,44.0,-1.0,-0.58,-1.58,106.7,107.7,-1.0,91.4,0.313,0.301,0.555,0.514,14.1,21.7,0.23600000000000002,0.509,14.9,72.3,0.23600000000000002,Barclays Center,707331.0,17304.0,1511.7699
2014,Charlotte Bobcats,17.0,25.5,43.0,39.0,40.0,42.0,-0.22,-0.67,-0.89,103.6,103.8,-0.20000000000000284,92.4,0.297,0.21899999999999997,0.522,0.48100000000000004,11.7,21.9,0.21899999999999997,0.491,12.6,77.6,0.183,Time Warner Cable Arena,636268.0,15698.0,1549.1696
2014,Chicago Bulls,14.0,28.6,48.0,34.0,47.0,35.0,1.85,-0.66,1.2,102.5,100.5,2.0,90.2,0.29,0.222,0.518,0.47100000000000003,14.2,27.2,0.226,0.47100000000000003,13.7,75.4,0.18899999999999997,United Center,890370.0,21715.0,1593.9968
2014,Cleveland Cavaliers,23.0,24.9,33.0,49.0,32.0,50.0,-3.29,-0.57,-3.86,104.2,107.7,-3.5,93.1,0.268,0.23600000000000002,0.518,0.479,13.0,27.2,0.201,0.508,13.0,75.8,0.19899999999999998,Quicken Loans Arena,710522.0,17330.0,1449.9618
2014,Dallas Mavericks,11.0,30.6,49.0,33.0,48.0,34.0,2.4,0.5,2.91,111.2,108.7,2.5,93.5,0.253,0.27399999999999997,0.564,0.526,12.7,24.6,0.201,0.515,14.8,72.7,0.22899999999999998,American Airlines Center,817982.0,20005.0,1609.3486
2014,Denver Nuggets,18.0,26.0,36.0,46.0,35.0,47.0,-2.15,0.75,-1.4,106.0,108.2,-2.200000000000003,98.1,0.306,0.278,0.536,0.4970000000000001,14.0,27.5,0.222,0.5,12.8,74.5,0.233,Pepsi Center,692898.0,16900.0,1462.3992
2014,Detroit Pistons,24.0,24.7,29.0,53.0,31.0,51.0,-3.66,-0.48,-4.13,105.9,109.7,-3.799999999999997,94.9,0.29600000000000004,0.222,0.514,0.48200000000000004,12.9,31.4,0.19899999999999998,0.52,13.8,73.4,0.218,The Palace of Auburn Hills,616005.0,15025.0,1350.7325
2014,Golden State Warriors,4.0,26.3,51.0,31.0,54.0,28.0,4.8,0.34,5.15,107.5,102.6,4.900000000000006,96.2,0.247,0.29100000000000004,0.55,0.517,13.8,25.1,0.18600000000000005,0.47700000000000004,13.6,76.3,0.22399999999999998,Oracle Arena,803436.0,19596.0,1617.6373
2014,Houston Rockets,5.0,25.4,54.0,28.0,53.0,29.0,4.56,0.5,5.06,111.0,106.3,4.700000000000003,96.3,0.386,0.33,0.5710000000000001,0.531,14.6,27.4,0.275,0.489,12.5,74.1,0.193,Toyota Center,743082.0,18134.0,1637.0403
2014,Indiana Pacers,8.0,27.2,56.0,26.0,54.0,28.0,4.4,-0.77,3.63,104.1,99.3,4.799999999999997,92.5,0.29,0.235,0.535,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.19699999999999998,Bankers Life Fieldhouse,717542.0,17631.0,1535.5237
2014,League Average,,26.6,,,41.0,41.0,0.0,0.0,0.0,106.7,106.7,0.0,93.9,0.284,0.259,0.541,0.501,13.6,25.5,0.215,0.501,13.6,74.5,0.215,,713714.0,17447.0,1504.3853266666667
2014,Los Angeles Clippers,2.0,28.1,57.0,25.0,59.0,23.0,6.98,0.3,7.27,112.1,104.8,7.299999999999998,95.9,0.353,0.29100000000000004,0.5670000000000001,0.526,12.7,25.0,0.258,0.484,13.8,72.5,0.222,STAPLES Center,787692.0,19255.0,1687.1932
2014,Los Angeles Lakers,26.0,26.8,27.0,55.0,25.0,57.0,-6.29,0.96,-5.33,104.2,110.6,-6.3999999999999915,98.7,0.263,0.29100000000000004,0.542,0.505,13.7,20.2,0.19899999999999998,0.513,12.4,71.0,0.192,STAPLES Center,771974.0,18829.0,1394.3314
2014,Memphis Grizzlies,13.0,28.5,50.0,32.0,46.0,36.0,1.57,0.61,2.18,106.3,104.6,1.7000000000000028,89.9,0.248,0.171,0.529,0.494,13.1,28.3,0.184,0.4970000000000001,13.8,75.7,0.19899999999999998,FedEx Forum,685458.0,16814.0,1624.0864
2014,Miami Heat,7.0,30.6,54.0,28.0,54.0,28.0,4.76,-0.61,4.15,110.9,105.8,5.1000000000000085,91.2,0.3,0.292,0.59,0.5539999999999999,14.6,20.6,0.228,0.511,15.8,73.0,0.212,AmericanAirlines Arena,811036.0,19779.0,1580.6733
2014,Milwaukee Bucks,29.0,24.7,15.0,67.0,20.0,62.0,-8.18,-0.23,-8.41,103.0,111.8,-8.799999999999997,91.8,0.27399999999999997,0.231,0.519,0.479,14.1,27.1,0.204,0.52,13.2,71.4,0.225,BMO Harris Bradley Center,552067.0,13465.0,1255.4655
2014,Minnesota Timberwolves,9.0,26.3,40.0,42.0,48.0,34.0,2.67,0.43,3.1,108.9,106.2,2.700000000000003,97.3,0.321,0.245,0.535,0.486,12.2,27.4,0.249,0.518,14.8,74.4,0.177,Target Center,597157.0,14565.0,1516.1139
2014,New Orleans Pelicans,21.0,24.3,34.0,48.0,33.0,49.0,-2.71,0.73,-1.98,107.2,110.1,-2.8999999999999915,92.2,0.28600000000000003,0.193,0.537,0.495,12.9,26.9,0.22,0.515,13.6,73.8,0.249,Smoothie King Center,672029.0,16391.0,1441.2913
2014,New York Knicks,19.0,28.3,37.0,45.0,39.0,43.0,-0.79,-0.61,-1.4,108.3,109.1,-0.7999999999999972,90.3,0.248,0.302,0.541,0.505,12.5,25.1,0.18899999999999997,0.514,14.0,74.3,0.245,Madison Square Garden (IV),812292.0,19812.0,1544.2559
2014,Oklahoma City Thunder,3.0,26.2,59.0,23.0,58.0,24.0,6.34,0.32,6.66,110.5,103.9,6.599999999999994,95.4,0.303,0.271,0.5660000000000001,0.52,14.0,26.5,0.244,0.488,13.9,75.6,0.221,Chesapeake Energy Arena,746323.0,18203.0,1647.3955
2014,Orlando Magic,27.0,24.6,23.0,59.0,26.0,56.0,-5.44,-0.44,-5.88,101.7,107.4,-5.700000000000002,93.6,0.253,0.235,0.525,0.48700000000000004,13.9,22.4,0.193,0.504,13.0,75.5,0.21100000000000002,Amway Center,666046.0,16245.0,1310.902
2014,Philadelphia 76ers,30.0,23.4,19.0,63.0,16.0,66.0,-10.45,-0.21,-10.66,99.4,109.9,-10.5,99.2,0.268,0.258,0.51,0.475,14.8,24.8,0.19,0.524,14.9,72.4,0.244,Wells Fargo Center,568632.0,13869.0,1253.5657
2014,Phoenix Suns,10.0,26.2,48.0,34.0,48.0,34.0,2.63,0.39,3.02,109.5,106.7,2.799999999999997,95.8,0.293,0.3,0.5579999999999999,0.519,14.0,26.4,0.222,0.496,13.9,73.7,0.237,US Airways Center,650739.0,15872.0,1578.4944
2014,Portland Trail Blazers,6.0,25.8,54.0,28.0,52.0,30.0,3.99,0.45,4.44,111.5,107.4,4.099999999999993,94.9,0.27,0.29,0.5479999999999999,0.504,12.4,28.0,0.22,0.488,11.0,74.7,0.19399999999999998,Moda Center,809612.0,20243.0,1602.3768
2014,Sacramento Kings,22.0,24.9,28.0,54.0,33.0,49.0,-2.9,0.82,-2.08,105.7,108.8,-3.0999999999999943,94.4,0.331,0.218,0.532,0.484,13.9,27.8,0.251,0.512,12.7,76.6,0.23399999999999999,Sleep Train Arena,667949.0,16291.0,1406.5422
2014,San Antonio Spurs,1.0,28.9,62.0,20.0,61.0,21.0,7.72,0.28,8.0,110.5,102.4,8.099999999999994,95.0,0.24,0.257,0.5710000000000001,0.537,13.5,22.7,0.188,0.48200000000000004,12.8,76.4,0.184,AT&T Center,755031.0,18445.0,1694.7902
2014,Toronto Raptors,12.0,25.6,48.0,34.0,50.0,32.0,3.24,-0.69,2.55,108.8,105.3,3.5,91.8,0.306,0.285,0.545,0.498,13.2,27.2,0.239,0.493,14.1,74.9,0.237,Air Canada Centre,748339.0,18430.0,1586.219
2014,Utah Jazz,28.0,24.5,25.0,57.0,22.0,60.0,-7.17,0.91,-6.27,103.5,111.3,-7.799999999999998,91.4,0.271,0.237,0.523,0.484,13.9,25.5,0.20199999999999999,0.518,12.1,74.5,0.22699999999999998,EnergySolutions Arena,745203.0,18176.0,1329.4227
2014,Washington Wizards,15.0,26.3,44.0,38.0,45.0,37.0,1.27,-0.79,0.48,106.0,104.6,1.4000000000000057,93.2,0.248,0.24600000000000002,0.5379999999999999,0.506,13.6,25.2,0.18100000000000002,0.504,15.0,75.7,0.22,Verizon Center,698068.0,17369.0,1546.3593
2015,Atlanta Hawks,4.0,27.8,60.0,22.0,56.0,26.0,5.43,-0.68,4.75,108.9,103.1,5.800000000000013,93.9,0.259,0.321,0.563,0.527,13.5,21.4,0.201,0.4920000000000001,14.9,73.4,0.185,Philips Arena,713909.0,17570.0,1594.2922
2015,Boston Celtics,19.0,25.0,40.0,42.0,41.0,41.0,0.16,-0.56,-0.4,104.7,104.5,0.20000000000000284,95.8,0.233,0.28,0.523,0.489,12.5,24.7,0.17600000000000002,0.494,13.7,75.0,0.20800000000000002,TD Garden,721350.0,17642.0,1551.8619
2015,Brooklyn Nets,24.0,28.6,38.0,44.0,33.0,49.0,-2.88,-0.25,-3.13,104.4,107.4,-3.0,92.7,0.267,0.24,0.529,0.491,13.0,23.9,0.2,0.506,12.9,73.7,0.185,Barclays Center,698529.0,17085.0,1467.5382
2015,Charlotte Hornets,25.0,26.0,33.0,49.0,32.0,50.0,-3.17,-0.27,-3.44,100.1,103.5,-3.4000000000000057,93.0,0.26899999999999996,0.226,0.498,0.456,11.2,22.1,0.20199999999999999,0.48700000000000004,12.0,79.3,0.188,Time Warner Cable Arena,704886.0,17192.0,1400.7305
2015,Chicago Bulls,10.0,28.8,50.0,32.0,50.0,32.0,3.0,-0.46,2.54,107.5,104.3,3.200000000000003,92.8,0.304,0.26899999999999996,0.536,0.489,12.9,27.0,0.23800000000000002,0.473,11.3,74.4,0.182,United Center,886612.0,21683.0,1583.3149
2015,Cleveland Cavaliers,6.0,26.9,53.0,29.0,53.0,29.0,4.48,-0.4,4.08,111.1,106.3,4.799999999999997,92.3,0.287,0.33399999999999996,0.557,0.52,13.4,26.8,0.21600000000000005,0.502,12.6,74.7,0.177,Quicken Loans Arena,843042.0,20562.0,1630.6193
2015,Dallas Mavericks,9.0,29.9,50.0,32.0,49.0,33.0,2.9,0.46,3.36,109.5,106.4,3.0999999999999943,95.2,0.262,0.29600000000000004,0.55,0.515,11.9,23.6,0.19699999999999998,0.503,14.7,72.2,0.204,American Airlines Center,827702.0,20208.0,1564.1244
2015,Denver Nuggets,22.0,26.4,30.0,52.0,31.0,51.0,-3.55,0.48,-3.07,104.5,108.2,-3.700000000000003,96.1,0.278,0.284,0.518,0.479,12.7,26.6,0.204,0.504,13.0,74.7,0.239,Pepsi Center,602707.0,14700.0,1422.3618
2015,Detroit Pistons,20.0,25.9,32.0,50.0,38.0,44.0,-1.0,-0.39,-1.39,105.3,106.4,-1.1000000000000083,92.8,0.261,0.29,0.515,0.48200000000000004,12.3,27.7,0.184,0.502,13.2,75.0,0.192,The Palace of Auburn Hills,625917.0,15266.0,1461.0784
2015,Golden State Warriors,1.0,26.6,67.0,15.0,65.0,17.0,10.1,-0.09,10.01,111.6,101.4,10.199999999999989,98.3,0.239,0.311,0.5710000000000001,0.54,13.1,24.1,0.184,0.47,14.3,74.5,0.217,Oracle Arena,803436.0,19596.0,1772.3469
2015,Houston Rockets,7.0,27.6,56.0,26.0,50.0,32.0,3.44,0.38,3.82,107.0,103.4,3.5999999999999943,96.5,0.312,0.392,0.5479999999999999,0.512,15.0,26.8,0.223,0.486,14.6,72.9,0.20800000000000002,Toyota Center,747412.0,18236.0,1639.3665
2015,Indiana Pacers,17.0,28.3,38.0,44.0,42.0,40.0,0.28,-0.51,-0.23,103.5,103.2,0.2999999999999972,93.2,0.266,0.255,0.523,0.484,13.1,24.0,0.201,0.478,12.0,77.9,0.217,Bankers Life Fieldhouse,691434.0,16864.0,1504.8713
2015,League Average,,26.8,,,41.0,41.0,0.0,0.0,0.0,105.6,105.6,0.0,93.9,0.273,0.268,0.534,0.496,13.3,25.1,0.205,0.496,13.3,74.9,0.205,,729877.0,17899.0,1504.5390066666669
2015,Los Angeles Clippers,2.0,28.8,56.0,26.0,58.0,24.0,6.59,0.22,6.8,112.4,105.5,6.900000000000006,94.7,0.303,0.322,0.565,0.5329999999999999,11.6,22.8,0.215,0.493,13.2,75.7,0.231,STAPLES Center,785892.0,19211.0,1705.4121
2015,Los Angeles Lakers,27.0,27.0,21.0,61.0,23.0,59.0,-6.84,0.67,-6.17,103.4,110.6,-7.199999999999987,94.0,0.276,0.22,0.513,0.473,12.1,25.4,0.204,0.518,12.1,76.3,0.231,STAPLES Center,768244.0,18738.0,1283.2395
2015,Memphis Grizzlies,8.0,29.6,55.0,27.0,50.0,32.0,3.24,0.38,3.62,105.7,102.2,3.5,92.0,0.276,0.184,0.531,0.489,12.6,24.7,0.214,0.4920000000000001,14.5,75.3,0.183,FedEx Forum,710502.0,17430.0,1587.3375
2015,Miami Heat,21.0,28.5,37.0,45.0,33.0,49.0,-2.6,-0.32,-2.92,103.9,106.7,-2.799999999999997,90.9,0.306,0.262,0.54,0.5,14.5,23.2,0.22699999999999998,0.505,14.2,73.4,0.213,AmericanAirlines Arena,808223.0,19713.0,1455.8601
